id	sulfur	carbon	oxygen	iron	nitrogen	S_ROC	C_ROC	N_ROC	O_ROC	Fe_ROC
GCF_000695235.1	0.494	6.975	4.262	2.093	15.727	0	0	0	0	0
GCF_000695835.1	-1.068	-0.391	0.01	0.188	-0.171	0	0	0	0	0
GCF_000696485.1	1.6880000000000002	1.885	3.562	5.315	13.95	0	0	0	0	0
GCF_000697965.2	-1.672	4.562	3.565	8.309	16.91	0	0	0	0	0
GCF_000698845.1	-0.605	7.829	6.336	4.148	18.169	0	0	1	0	0
GCF_000698865.1	1.5119999999999998	3.485	4.216	4.381	15.95	0	0	0	0	0
GCF_000699505.1	-2.177	-0.053	3.4739999999999998	3.085	7.322	0	0	0	0	0
GCF_000701165.1	-0.46299999999999997	5.079	4.19	4.703	16.269000000000002	0	0	0	0	0
GCF_000706685.1	1.6369999999999998	0.8290000000000001	2.48	1.95	9.065	0	0	0	0	0
GCF_000706725.1	0.271	1.666	4.503	3.552	10.655	0	0	0	0	0
GCF_000706765.1	0.8590000000000001	0.10099999999999999	1.788	0.006999999999999999	3.931	0	0	0	0	0
GCF_000709555.1	0.934	0.376	1.235	3.658	1.681	0	0	0	0	0
GCF_000723165.1	-1.0070000000000001	3.641	3.722	5.358	16.48	0	0	0	0	0
GCF_000723465.1	2.248	6.4879999999999995	4.935	0.693	6.0760000000000005	0	0	0	0	0
GCF_000723505.1	1.2209999999999999	2.044	-0.196	3.1630000000000003	5.392	0	0	0	0	0
GCF_000724485.1	1.5019999999999998	3.8689999999999998	3.812	4.32	13.64	0	0	0	0	0
GCF_000724505.1	1.7730000000000001	5.848	2.142	1.972	13.73	0	0	0	0	0
GCF_000724605.1	-1.432	-0.146	-0.26899999999999996	0.7340000000000001	3.736	0	0	0	0	0
GCF_000724625.1	-0.882	6.955	3.236	4.883	14.629000000000001	0	0	0	0	0
GCF_000724775.3	1.226	1.6280000000000001	2.24	4.026	11.275	0	0	0	0	0
GCF_000725285.1	0.35	-0.175	2.512	3.457	10.720999999999998	0	0	0	0	0
GCF_000725345.1	3.3680000000000003	8.023	3.136	4.619	13.175999999999998	0	0	0	0	0
GCF_000725365.1	-2.8	1.071	2.762	1.982	7.4239999999999995	0	0	0	0	0
GCF_000725385.1	1.3090000000000002	3.67	2.773	7.888	15.384	0	0	0	0	0
GCF_000725405.1	-0.013000000000000001	2.211	3.569	3.583	13.022	0	0	0	0	0
GCF_000725425.1	8.167	7.745	-0.45799999999999996	0.473	6.689	0	0	0	0	0
GCF_000730245.1	-0.047	1.605	1.8030000000000002	4.212	7.1160000000000005	0	0	0	0	0
GCF_000730385.1	0.335	3.707	3.944	6.565	12.447000000000001	0	0	0	0	0
GCF_000730425.1	0.152	3.2769999999999997	3.516	6.412999999999999	15.904000000000002	0	0	1	0	0
GCF_000731295.1	-1.3559999999999999	5.968	6.4479999999999995	3.965	17.569000000000003	0	0	0	0	0
GCF_000732905.1	-1.525	1.149	0.81	-0.35	1.3869999999999998	0	0	0	0	0
GCF_000732945.1	0.767	0.21600000000000003	2.383	3.344	8.266	0	0	0	0	0
GCF_000734015.1	10.477	13.402999999999999	2.145	5.54	10.083	1	0	0	0	0
GCF_000734895.2	3.177	11.062000000000001	6.983	3.767	17.596	0	0	1	1	0
GCF_000734975.2	1.545	3.325	3.611	4.218	14.822000000000001	0	0	0	0	0
GCF_000736415.1	5.582000000000001	4.657	2.505	7.925	11.585	0	0	0	0	0
GCF_000737325.1	-0.997	1.936	3.6719999999999997	4.841	14.04	0	0	0	0	0
GCF_000737515.1	-1.042	1.266	2.929	5.2170000000000005	13.453	0	0	0	0	0
GCF_000737535.1	2.3890000000000002	4.029	7.54	4.291	14.046	0	0	0	1	0
GCF_000737575.1	1.9080000000000001	4.494	8.576	3.497	13.804	0	0	0	1	0
GCF_000737595.1	2.2680000000000002	4.8660000000000005	8.798	3.4210000000000003	13.812999999999999	0	0	0	1	0
GCF_000738435.1	2.8569999999999998	6.909	6.257000000000001	4.038	15.901	0	0	0	0	0
GCF_000739065.1	7.504	76.666	4.981	0.34700000000000003	8.152999999999999	0	1	0	0	0
GCF_000739085.1	0.244	2.416	3.41	2.241	15.838	0	0	0	0	0
GCF_000739105.1	-0.43	2.079	3.373	2.718	14.972999999999999	0	0	0	0	0
GCF_000739375.1	1.101	3.7739999999999996	3.427	5.671	16.009	0	0	0	0	0
GCF_000739435.1	2.125	2.787	1.38	4.66	8.167	0	0	0	0	0
GCF_000739455.1	-0.249	-1.137	3.464	3.327	10.404000000000002	0	0	0	0	0
GCF_000742835.1	-0.981	0.157	0.16	3.935	8.138	0	0	0	0	0
GCF_000742855.1	2.57	4.1739999999999995	3.786	3.668	14.093	0	0	0	0	0
GCF_000743945.1	1.3530000000000002	3.508	2.315	3.165	10.302999999999999	0	0	0	0	0
GCF_000746525.1	0.621	4.042	2.674	7.497000000000001	15.64	0	0	0	0	0
GCF_000746585.1	-0.055999999999999994	1.764	1.4169999999999998	3.74	7.66	0	0	0	0	0
GCF_000747315.1	-1.962	-0.94	4.497	2.889	8.597000000000001	0	0	0	0	0
GCF_000747345.1	2.9389999999999996	3.7089999999999996	2.832	3.2880000000000003	12.536	0	0	0	0	0
GCF_000747525.1	-0.038	2.875	4.117	5.6339999999999995	12.593	0	0	0	0	0
GCF_000754265.1	3.177	1.307	2.525	0.9790000000000001	6.905	0	0	0	0	0
GCF_000755145.1	0.152	1.151	0.107	0.071	3.511	0	0	0	0	0
GCF_000755185.1	-1.4080000000000001	1.327	3.7230000000000003	3.428	9.397	0	0	0	0	0
GCF_000755585.2	-2.303	0.163	3.569	2.287	12.17	0	0	0	0	0
GCF_000755705.1	0.331	1.99	-0.9209999999999999	0.65	4.544	0	0	0	0	0
GCF_000755725.1	-0.397	5.04	3.3110000000000004	5.425	15.667	0	0	0	0	0
GCF_000755985.1	-0.418	3.705	4.516	4.703	16.632	0	0	0	0	0
GCF_000756615.1	4.056	6.267	5.689	3.94	14.618	0	0	1	0	0
GCF_000756715.1	-1.15	-1.919	2.189	3.583	8.218	0	0	0	0	0
GCF_000756775.1	-0.268	3.898	3.742	8.007	15.209000000000001	0	0	0	0	0
GCF_000757785.1	1.73	4.606	1.6969999999999998	5.814	14.092	0	0	0	0	0
GCF_000757825.1	1.286	4.367	1.446	6.56	14.35	0	0	0	0	0
GCF_000757845.1	2.611	6.921	7.124	3.4210000000000003	11.375	0	0	0	1	0
GCF_000757865.1	2.6839999999999997	5.276	8.378	3.4210000000000003	11.138	0	0	0	1	0
GCF_000758265.1	0.27699999999999997	4.074	3.799	7.702000000000001	16.429000000000002	0	0	0	0	0
GCF_000758525.1	2.67	4.6930000000000005	5.452999999999999	3.8480000000000003	13.122	0	0	1	0	0
GCF_000758545.1	1.655	2.522	3.998	3.5389999999999997	9.986	0	0	1	0	0
GCF_000758565.1	2.168	4.565	5.635	3.895	13.464	0	0	1	0	0
GCF_000758625.1	2.67	4.631	5.457999999999999	3.722	14.137	0	0	1	0	0
GCF_000758645.1	3.611	5.3260000000000005	6.115	3.597	13.798	0	0	1	0	0
GCF_000758665.1	0.6409999999999999	4.031000000000001	5.984	3.895	13.01	0	0	1	0	0
GCF_000758685.1	3.661	6.273	4.977	1.734	11.023	0	0	1	0	0
GCF_000758705.1	2.773	7.977	5.457999999999999	3.8480000000000003	13.695	0	0	1	0	0
GCF_000758725.1	3.448	5.17	6.495	3.5389999999999997	12.479000000000001	0	0	1	0	0
GCF_000759475.1	-0.23600000000000002	4.152	4.132	5.5920000000000005	15.183	0	0	0	0	0
GCF_000759535.1	-0.5770000000000001	2.391	2.985	5.17	14.075999999999999	0	0	0	0	0
GCF_000761135.1	-1.275	0.49200000000000005	0.534	-0.35	1.4609999999999999	0	0	0	0	0
GCF_000761155.1	-0.985	3.9419999999999997	4.091	5.385	14.535	0	0	0	0	0
GCF_000761215.1	-1.679	1.7280000000000002	3.772	2.718	15.395999999999999	0	0	0	0	0
GCF_000762265.1	4.95	73.918	4.475	0.601	8.392999999999999	0	1	0	0	0
GCF_000763535.1	0.675	3.051	2.8760000000000003	8.077	13.365	0	0	0	0	0
GCF_000763575.1	5.12	11.894	2.333	0.902	7.422999999999999	0	0	0	0	0
GCF_000764535.1	-1.631	2.5980000000000003	2.804	5.768	14.720999999999998	0	0	0	0	0
GCF_000764555.1	2.59	2.2	1.1640000000000001	1.6740000000000002	8.265	0	0	0	0	0
GCF_000767055.1	-0.11199999999999999	0.6459999999999999	4.534	2.755	9.981	0	0	0	0	0
GCF_000767275.2	1.005	2.73	-0.428	1.052	7.032	0	0	0	0	0
GCF_000767465.1	0.677	3.3310000000000004	4.63	7.254	15.977	0	0	0	0	0
GCF_000769655.1	5.57	8.719	-0.43	-0.066	6.787999999999999	1	0	0	0	0
GCF_000772045.1	0.314	2.079	3.373	2.596	14.972999999999999	0	0	0	0	0
GCF_000772105.1	0.57	3.275	3.034	8.001	11.739	0	0	0	0	0
GCF_000775995.1	0.276	0.741	-0.688	0.322	2.742	0	0	0	0	0
GCF_000784875.1	-0.735	3.653	3.201	4.7330000000000005	13.993	0	0	0	0	0
GCF_000784965.1	0.2	4.256	2.792	6.417999999999999	13.999	0	0	0	0	0
GCF_000785495.1	0.252	2.5	3.7119999999999997	2.165	15.612	0	0	0	0	0
GCF_000785535.1	-1.6030000000000002	0.013999999999999999	3.825	2.553	11.501	0	0	0	0	0
GCF_000785555.1	-0.968	1.6059999999999999	2.552	3.583	10.074	0	0	0	0	0
GCF_000785705.2	4.381	17.887	7.542000000000001	7.972	17.175	0	1	1	0	0
GCF_000786695.1	-0.9009999999999999	5.784	4.2989999999999995	3.8569999999999998	16.054000000000002	0	0	0	0	0
GCF_000788395.1	-1.135	0.9359999999999999	3.513	6.774	9.603	0	0	0	0	0
GCF_000789255.1	7.834	31.701	3.145	5.571000000000001	11.165999999999999	0	0	0	0	0
GCF_000789395.1	1.431	1.5590000000000002	0.21899999999999997	1.119	5.985	0	0	0	0	0
GCF_000800255.1	-0.066	2.678	3.574	3.884	14.878	0	0	0	0	0
GCF_000800295.1	1.42	0.154	-0.43700000000000006	0.465	4.056	0	0	0	0	0
GCF_000800395.1	1.1740000000000002	2.718	4.1339999999999995	3.844	13.751	0	0	0	0	0
GCF_000800455.1	0.251	0.578	1.413	0.083	2.946	0	0	0	0	0
GCF_000800475.2	0.243	0.42100000000000004	1.722	0.586	3.582	0	0	0	0	0
GCF_000800805.1	3.693	28.629	3.0989999999999998	0.529	5.718999999999999	0	1	0	0	0
GCF_000800825.1	1.111	0.836	4.043	3.552	10.73	0	0	0	0	0
GCF_000801275.2	-0.612	2.013	3.915	8.077	12.622	0	0	0	0	0
GCF_000801295.1	10.713	6.502999999999999	3.0469999999999997	8.025	14.549000000000001	0	0	0	0	0
GCF_000801315.1	-0.214	0.96	2.004	5.136	11.382	0	0	0	0	0
GCF_000803645.1	-0.868	2.9589999999999996	3.8280000000000003	7.07	14.544	0	0	0	0	0
GCF_000807175.1	2.8160000000000003	8.99	4.0680000000000005	1.608	11.389000000000001	0	0	0	0	0
GCF_000807225.1	-0.462	1.537	2.747	4.453	10.937000000000001	0	0	0	0	0
GCF_000807275.1	3.347	3.998	1.8769999999999998	0.647	7.725	0	0	0	0	0
GCF_000807415.2	2.021	5.848	2.142	1.578	13.214	0	0	0	0	0
GCF_000812185.1	3.0780000000000003	2.397	2.787	2.659	9.475	0	0	1	0	0
GCF_000812665.2	0.981	4.821000000000001	2.609	6.185	14.027000000000001	0	0	0	0	0
GCF_000814825.1	6.16	6.9110000000000005	0.58	2.7969999999999997	7.32	0	0	0	0	0
GCF_000815025.1	1.7830000000000001	2.46	1.005	1.36	5.742999999999999	0	0	0	0	0
GCF_000815065.1	-0.823	-0.8859999999999999	0.01	0.162	-0.171	0	0	0	0	0
GCF_000815185.1	-1.906	3.5860000000000003	3.775	3.07	14.829	0	0	0	0	0
GCF_000815225.1	-0.045	1.455	1.186	1.54	7.3229999999999995	0	0	0	0	0
GCF_000816025.1	-0.755	6.7139999999999995	4.458	1.973	15.745	0	0	0	0	0
GCF_000816085.1	0.6970000000000001	0.725	2.952	2.076	9.902999999999999	0	0	0	0	0
GCF_000816105.1	5.542000000000001	11.384	-0.423	-0.12	6.851	1	0	0	0	0
GCF_000816185.1	4.547	2.7560000000000002	2.108	6.685	11.437999999999999	0	0	0	0	0
GCF_000816225.1	4.408	2.405	2.076	7.621	11.071	0	0	0	0	0
GCF_000816245.1	4.408	2.647	2.175	7.621	10.469000000000001	0	0	0	0	0
GCF_000816265.1	5.37	2.405	2.076	6.746	11.387	0	0	0	0	0
GCF_000816345.1	5.559	2.576	1.791	7.621	11.193	0	0	0	0	0
GCF_000816365.1	4.11	2.642	1.996	7.621	11.445	0	0	0	0	0
GCF_000816785.1	4.508	2.884	2.095	7.54	11.020999999999999	0	0	0	0	0
GCF_000816845.1	0.344	15.582	6.287999999999999	7.497000000000001	18.703	0	0	1	0	0
GCF_000817955.1	4.81	9.041	4.9319999999999995	8.606	15.833	0	0	0	0	0
GCF_000817975.1	2.055	7.7589999999999995	5.372000000000001	6.369	16.885	0	0	1	0	0
GCF_000818015.1	3.2089999999999996	6.91	4.248	8.259	16.090999999999998	0	0	0	0	0
GCF_000818035.1	-0.585	2.227	2.26	4.029	11.597000000000001	0	0	0	0	0
GCF_000818095.1	-1.275	1.725	4.167	3.4610000000000003	12.234000000000002	0	0	0	0	0
GCF_000819445.1	-3.0460000000000003	-1.158	3.093	3.205	8.411	0	0	0	0	0
GCF_000819565.1	2.345	6.763999999999999	3.8560000000000003	4.025	15.040999999999999	0	0	0	0	0
GCF_000827005.1	-0.7809999999999999	3.3169999999999997	3.5210000000000004	2.145	15.232000000000001	0	0	0	0	0
GCF_000827125.1	4.665	6.66	1.992	7.007000000000001	11.888	0	0	0	0	0
GCF_000828475.1	1.59	14.435	4.013999999999999	6.398	15.618	0	1	0	0	0
GCF_000828515.1	2.083	3.705	2.613	0.956	7.577000000000001	0	0	0	0	0
GCF_000828575.1	5.76	77.748	4.7410000000000005	0.43799999999999994	8.605	0	1	0	0	0
GCF_000828615.1	8.193	4.888999999999999	3.228	8.415	14.606	1	0	0	0	0
GCF_000828635.1	8.049	7.563	3.2060000000000004	8.078	15.124	0	0	0	0	0
GCF_000828655.1	3.32	2.861	0.042	0.536	4.18	1	0	0	0	0
GCF_000828675.1	2.7319999999999998	1.886	0.128	0.536	4.502	1	0	0	0	0
GCF_000828715.1	-1.874	1.406	3.695	3.213	8.145	0	0	0	0	0
GCF_000828815.1	2.0780000000000003	1.433	2.434	0.915	7.324	0	0	0	0	0
GCF_000828835.1	9.693999999999999	14.242	5.419	7.447	17.095	1	0	1	0	0
GCF_000828855.1	-0.35200000000000004	-0.5	0.002	-0.177	0.139	0	0	0	0	0
GCF_000828895.1	1.251	4.3	3.196	3.4360000000000004	14.089	0	0	0	0	0
GCF_000828915.1	3.057	4.546	2.986	3.5580000000000003	14.085	0	0	0	0	0
GCF_000828975.1	4.523	5.856	6.615	5.976	16.586	0	0	0	0	0
GCF_000829055.1	-0.387	-0.456	0.58	0.499	2.14	0	0	0	0	0
GCF_000829195.1	2.049	1.635	3.367	3.4610000000000003	10.128	0	0	0	0	0
GCF_000829235.1	4.736000000000001	5.425	7.0760000000000005	3.3110000000000004	10.213	0	0	0	0	0
GCF_000829315.1	0.387	2.171	1.784	3.7039999999999997	7.141	0	0	0	0	0
GCF_000829375.1	-0.877	0.66	2.155	2.356	10.154	0	0	0	0	0
GCF_000829395.1	-2.539	-0.598	0.44799999999999995	0.228	2.835	0	0	0	0	0
GCF_000829415.1	0.052000000000000005	3.889	2.674	5.17	14.807	0	0	0	0	0
GCF_000829965.1	2.005	7.818	5.234	3.918	16.583	0	0	0	0	0
GCF_000830005.1	-0.847	3.4589999999999996	4.378	2.023	15.924000000000001	0	0	0	0	0
GCF_000830985.1	0.782	1.4980000000000002	2.271	2.181	11.450999999999999	0	0	0	0	0
GCF_000831005.1	-0.27699999999999997	3.347	1.146	3.403	12.751	0	0	0	0	0
GCF_000831485.1	-2.103	-1.015	-0.763	0.81	1.327	0	0	0	0	0
GCF_000831645.3	-1.858	-0.254	-0.01	0.027999999999999997	2.362	0	0	0	0	0
GCF_000832305.1	0.575	3.7760000000000002	4.371	4.385	16.66	0	0	0	0	0
GCF_000833575.1	-0.309	-0.184	2.6439999999999997	3.082	8.294	0	0	0	0	0
GCF_000834215.1	2.181	5.385	4.577	6.329	16.37	0	0	0	0	0
GCF_000834255.1	0.273	4.468	2.846	6.257000000000001	14.464	0	0	0	0	0
GCF_000834395.1	1.329	5.542999999999999	2.923	6.502000000000001	14.478	0	0	0	0	0
GCF_000834455.1	2.78	5.54	2.6689999999999996	6.502000000000001	14.55	0	0	0	0	0
GCF_000834515.1	2.5269999999999997	5.454	2.995	6.502000000000001	15.620999999999999	0	0	0	0	0
GCF_000835165.1	-0.51	0.983	4.678999999999999	2.411	10.068	0	0	0	0	0
GCF_000835205.1	-0.138	4.937	4.364	5.619	17.063	0	0	0	0	0
GCF_000875675.1	-2.563	-0.23600000000000002	2.96	2.339	7.374	0	0	0	0	0
GCF_000875755.1	-0.675	-0.311	0.38299999999999995	-0.035	0.1	0	0	0	0	0
GCF_000931445.1	-0.696	2.526	3.528	2.221	15.755	0	0	0	0	0
GCF_000931465.1	-0.721	3.7319999999999998	4.458	5.667000000000001	15.887	0	0	0	0	0
GCF_000940805.1	-0.625	3.679	6.412000000000001	8.073	14.594000000000001	0	0	0	0	0
GCF_000940995.1	1.891	4.666	5.193	9.234	13.687999999999999	0	0	0	0	0
GCF_000941055.1	-0.64	0.861	3.35	3.8089999999999997	9.734	0	0	0	0	0
GCF_000941075.1	-0.488	-0.605	0.01	-0.061	-0.115	0	0	0	0	0
GCF_000943805.1	0.527	6.232	3.565	7.212999999999999	16.115	0	0	0	0	0
GCF_000949425.1	0.312	2.325	3.978	3.8480000000000003	11.395	0	0	1	0	0
GCF_000950575.1	-2.668	0.096	4.144	2.287	11.068	0	0	0	0	0
GCF_000952035.1	-0.7490000000000001	3.3680000000000003	4.378	2.418	16.119	0	0	0	0	0
GCF_000952975.1	0.294	0.564	-0.225	1.04	2.826	0	0	0	0	0
GCF_000953015.1	1.486	16.352	4.056	3.812	12.997	0	1	0	0	0
GCF_000953135.1	-1.712	0.711	1.686	6.446000000000001	11.052	0	0	0	0	0
GCF_000953195.1	-0.138	-0.535	0.36200000000000004	-0.131	2.1	0	0	0	0	0
GCF_000953215.1	3.9989999999999997	7.666	3.5660000000000003	0.9059999999999999	6.935	0	0	0	0	0
GCF_000953355.1	-0.174	4.365	3.44	1.97	12.802999999999999	0	0	0	0	0
GCF_000953435.1	1.758	1.7269999999999999	0.9670000000000001	1.037	6.421	0	0	0	0	0
GCF_000953475.1	4.758	7.111000000000001	7.017	5.111000000000001	16.89	0	1	0	0	0
GCF_000953535.1	-1.053	1.794	1.276	3.4010000000000002	5.722	0	0	0	0	0
GCF_000953635.1	0.946	3.174	2.2880000000000003	5.859	10.954	0	0	0	0	0
GCF_000953655.1	-1.5330000000000001	0.5489999999999999	2.323	5.2860000000000005	11.685	0	0	0	0	0
GCF_000953695.1	0.963	3.333	2.572	8.353	10.404000000000002	0	0	0	0	0
GCF_000953715.1	4.249	-0.474	0.42200000000000004	0.818	3.767	0	0	0	0	0
GCF_000953735.1	0.077	1.594	3.589	8.574	12.125	0	0	0	0	0
GCF_000954115.1	-1.591	1.9509999999999998	4.709	2.165	15.642999999999999	0	0	0	0	0
GCF_000954135.1	0.387	4.211	4.364	4.312	16.664	0	0	0	0	0
GCF_000955665.1	-0.39799999999999996	2.331	2.781	2.529	12.138	0	0	0	0	0
GCF_000955905.1	2.971	5.5360000000000005	2.787	2.2769999999999997	9.947000000000001	0	0	1	0	0
GCF_000956175.1	2.778	5.751	2.739	2.568	9.748	0	0	1	0	0
GCF_000956315.1	-0.764	-0.044000000000000004	0.588	0.069	0.381	0	0	0	0	0
GCF_000958465.1	-3.1010000000000004	-1.2	2.269	2.287	8.891	0	0	0	0	0
GCF_000959245.1	-1.26	4.434	3.159	5.946000000000001	16.475	0	0	0	0	0
GCF_000959505.1	-1.266	3.69	3.3110000000000004	4.703	16.108	0	0	0	0	0
GCF_000960975.1	0.35200000000000004	5.19	6.318	7.166	16.908	0	0	0	0	0
GCF_000961095.1	0.655	2.795	3.8369999999999997	3.4339999999999997	13.270999999999999	0	0	1	0	0
GCF_000961515.1	0.174	3.347	3.511	5.787000000000001	16.942999999999998	0	0	0	0	0
GCF_000963495.1	1.65	3.9530000000000003	4.405	6.678	16.601	0	0	0	0	0
GCF_000963865.1	-1.3319999999999999	0.6659999999999999	2.985	3.715	9.748	0	0	0	0	0
GCF_000966445.2	0.598	0.578	1.413	0.363	2.946	0	0	0	0	0
GCF_000967305.2	3.628	4.207	3.63	5.152	16.414	0	0	1	0	0
GCF_000967425.1	-1.0759999999999998	2.9960000000000004	4.77	8.026	16.866	0	0	1	0	0
GCF_000967895.1	-0.594	1.857	4.6610000000000005	8.657	13.703	0	0	0	0	0
GCF_000967915.1	-1.033	-0.08199999999999999	-0.12	0.865	3.031	0	0	0	0	0
GCF_000968055.1	-0.306	0.627	0.7290000000000001	-0.131	1.439	0	0	0	0	0
GCF_000968135.1	9.011000000000001	6.016	4.843	8.414	15.497	0	0	0	0	0
GCF_000968175.1	0.048	2.8289999999999997	3.195	1.9169999999999998	12.169	0	0	0	0	0
GCF_000968195.1	0.5489999999999999	3.972	2.479	2.887	11.73	0	0	0	0	0
GCF_000968375.1	3.025	19.084	4.541	0.599	9.96	0	0	0	0	0
GCF_000968535.2	2.545	15.864	5.1080000000000005	7.685	15.478	0	1	0	0	0
GCF_000969645.2	-0.381	3.605	4.525	7.1160000000000005	15.277000000000001	0	0	0	0	0
GCF_000969885.1	5.211	78.815	4.726	1.145	10.706	0	1	0	0	0
GCF_000969905.1	6.0	78.828	4.8	0.429	9.924	0	1	0	0	0
GCF_000969965.1	5.7410000000000005	78.775	4.419	2.81	11.18	0	1	0	0	0
GCF_000970025.1	5.687	79.143	4.467	0.040999999999999995	10.605	1	1	0	0	0
GCF_000970045.1	5.445	78.791	4.34	2.188	11.275	0	1	0	0	0
GCF_000970085.1	5.151	78.995	4.73	2.655	12.069	0	1	0	0	0
GCF_000970265.1	5.444	78.62100000000001	5.058	2.294	10.302999999999999	0	1	0	0	0
GCF_000970285.1	5.32	78.987	4.777	2.944	11.890999999999998	0	1	0	0	0
GCF_000970305.1	5.87	78.274	5.659	0.757	11.01	0	1	0	0	0
GCF_000970325.1	3.8110000000000004	77.072	5.306	4.539	11.765	0	1	0	0	0
GCF_000972245.3	1.036	2.8080000000000003	3.554	3.23	13.51	0	0	0	0	0
GCF_000972745.1	-1.8090000000000002	3.7560000000000002	3.5210000000000004	5.669	15.196	0	0	0	0	0
GCF_000972765.1	1.015	2.4330000000000003	3.4739999999999998	6.11	11.819	0	0	0	0	0
GCF_000972865.1	-1.058	6.261	2.932	6.682	14.547	0	0	0	0	0
GCF_000973085.1	0.24	-0.028999999999999998	-0.14	-0.09300000000000001	0.5710000000000001	0	0	0	0	0
GCF_000973105.1	0.845	4.423	3.574	5.188	11.599	0	0	0	0	0
GCF_000973505.1	1.5930000000000002	3.2689999999999997	2.986	1.271	7.485	0	0	0	0	0
GCF_000973525.1	2.657	1.013	0.5589999999999999	5.155	6.781000000000001	0	0	0	0	0
GCF_000973545.1	1.151	3.1210000000000004	2.963	0.915	7.778	0	0	0	0	0
GCF_000973625.1	0.79	11.244000000000002	5.8	3.736	14.210999999999999	0	0	0	0	0
GCF_000973705.1	2.5069999999999997	5.529	3.032	1.064	8.494	0	0	0	0	0
GCF_000973725.1	-0.965	2.654	3.995	4.065	12.402000000000001	0	0	0	0	0
GCF_000974425.1	-0.528	3.341	3.616	3.5839999999999996	15.789000000000001	0	0	0	0	0
GCF_000980815.1	-1.294	0.591	3.236	3.112	8.719	0	0	0	0	0
GCF_000980835.1	-0.491	-0.8370000000000001	3.5639999999999996	3.182	7.292999999999999	0	0	0	0	0
GCF_000981505.1	1.122	5.751	4.257	4.328	12.395	0	1	0	0	0
GCF_000981525.1	0.192	1.9709999999999999	1.338	0.48200000000000004	3.213	0	0	0	0	0
GCF_000981545.1	5.2410000000000005	14.911	4.319	7.267	15.897	0	0	0	0	0
GCF_000981585.1	2.773	7.973	6.09	3.8480000000000003	14.44	0	0	1	0	0
GCF_000981765.1	-0.294	2.171	2.7760000000000002	4.103	11.485999999999999	0	0	0	0	0
GCF_000981785.1	2.767	10.847000000000001	7.153	3.248	15.755999999999998	0	0	0	0	0
GCF_000981805.1	2.551	7.626	3.033	7.519	14.524000000000001	0	0	0	0	0
GCF_000982715.1	1.641	3.255	3.452	2.494	14.583	0	0	0	0	0
GCF_000987835.1	5.117	4.782	2.7710000000000004	7.087999999999999	13.071	1	0	0	0	0
GCF_000988065.1	-0.7490000000000001	0.003	0.01	-0.177	0.139	0	0	0	0	0
GCF_000988565.1	-0.635	2.3040000000000003	3.727	5.131	15.802	0	0	0	0	0
GCF_000993785.2	0.512	3.239	3.4539999999999997	2.241	15.050999999999998	0	0	0	0	0
GCF_000993805.1	7.022	8.027999999999999	0.3	0.7490000000000001	6.249	0	0	0	0	0
GCF_000993825.1	3.7089999999999996	5.739	5.485	3.739	13.267000000000001	0	0	1	0	0
GCF_001005905.1	2.182	0.154	3.838	3.424	10.708	0	0	0	0	0
GCF_001006005.1	2.343	5.4	3.886	6.49	15.918	0	0	0	0	0
GCF_001006045.1	7.615	32.31	2.129	5.091	9.656	0	0	0	0	0
GCF_001007875.1	9.345	20.34	5.472	8.942	15.953	0	0	0	0	0
GCF_001007935.1	0.633	5.7410000000000005	3.242	8.222000000000001	14.624	0	0	1	0	0
GCF_001007995.1	0.52	2.67	3.906	3.6289999999999996	13.793	0	0	0	0	0
GCF_001008165.2	-1.655	2.006	3.904	6.127999999999999	14.52	0	0	0	0	0
GCF_001010285.1	0.09	4.78	3.8489999999999998	2.375	13.482999999999999	0	0	0	0	0
GCF_001010785.1	0.735	3.832	3.362	5.65	16.008	0	0	0	0	0
GCF_001010805.1	1.53	2.52	3.915	6.688	12.061	0	0	0	0	0
GCF_001011035.1	-0.42100000000000004	3.5810000000000004	3.373	2.287	14.685	0	0	0	0	0
GCF_001011055.1	4.21	5.72	1.67	5.013	12.752	0	0	0	0	0
GCF_001011115.1	2.26	7.651	1.3159999999999998	1.26	8.21	0	0	0	0	0
GCF_001011155.1	0.747	4.766	3.633	7.084	15.780999999999999	0	0	0	0	0
GCF_001017435.1	-0.9359999999999999	3.611	4.6	5.982	16.383	0	0	0	0	0
GCF_001017655.1	1.771	1.886	0.8170000000000001	0.639	5.312	0	0	0	0	0
GCF_001020955.1	5.169	6.388	3.555	3.909	14.350999999999999	1	0	0	0	0
GCF_001020985.1	-1.205	0.41	3.036	3.3560000000000003	9.512	0	0	0	0	0
GCF_001021025.1	-1.425	0.35700000000000004	3.986	3.408	9.082	0	0	0	0	0
GCF_001021045.1	1.101	1.8769999999999998	3.832	2.99	9.479	0	0	0	0	0
GCF_001021065.1	2.622	1.6469999999999998	2.7889999999999997	2.533	11.317	0	0	0	0	0
GCF_001021085.1	0.226	0.332	1.615	0.688	6.278	0	0	0	0	0
GCF_001021385.1	0.414	3.721	3.946	2.352	15.905999999999999	0	0	0	0	0
GCF_001021935.1	-1.8530000000000002	3.307	3.569	4.505	14.955	0	0	0	0	0
GCF_001021975.1	-0.294	1.403	2.013	2.872	12.106	0	0	0	0	0
GCF_001022135.1	1.871	7.582999999999999	4.835	2.094	15.47	0	0	0	0	0
GCF_001022155.1	2.084	5.48	2.7460000000000004	7.999	15.331	0	0	0	0	0
